id	popularity	frequency_short	units_short	seasonal_adjustment_short	name	title
134234	1	M		NSA	SUUR0000SAC	Chained Consumer Price Index for All Urban Consumers: Commodities in U.S. City Average
134235	1	M		NSA	SUUR0000SAD	Chained Consumer Price Index for All Urban Consumers: Durables in U.S. City Average
134190	1	M		NSA	SUUR0000SAH2	Chained Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average
134191	1	M		NSA	SUUR0000SAH3	Chained Consumer Price Index for All Urban Consumers: Household Furnishings and Operations in U.S. City Average
134188	2	M		NSA	SUUR0000SAH	Chained Consumer Price Index for All Urban Consumers: Housing in U.S. City Average
134236	2	M		NSA	SUUR0000SAN	Chained Consumer Price Index for All Urban Consumers: Nondurables in U.S. City Average
134189	2	M		NSA	SUUR0000SAH1	Chained Consumer Price Index for All Urban Consumers: Shelter in U.S. City Average
139540	2	Q		NSA	ND000373Q	Change in Real Private Inventories
134729	1	Q		NSA	USCOALLL	Charge-offs on Allowance for Loan and Lease Losses for Commercial Banks in United States (DISCONTINUED)
138515	1	A		NSA	MPU5800012	Chemical Products: Total Factor Productivity
83034	63	W		NSA	ANFCI	Chicago Fed Adjusted National Financial Conditions Index
83038	53	M		NSA	CFNAI	Chicago Fed National Activity Index
83125	46	W		NSA	NFCICREDIT	Chicago Fed National Financial Conditions Credit Subindex
83124	82	W		NSA	NFCI	Chicago Fed National Financial Conditions Index
83127	36	W		NSA	NFCINONFINLEVERAGE	Chicago Fed National Financial Conditions Index Nonfinancial Leveral Subindex
83126	51	W		NSA	NFCILEVERAGE	Chicago Fed National Financial Conditions Leverage Subindex
83128	42	W		NSA	NFCIRISK	Chicago Fed National Financial Conditions Risk Subindex
134278	59	M		NSA	EXCHUS	Chinese Yuan Renminbi to U.S. Dollar Spot Exchange Rate
83041	8	D		NSA	CFSI	Cleveland Financial Stress Index (DISCONTINUED)
14680	1	A		NSA	EMISSCO2TOTVCCCOA	Coal Commercial Sector Carbon Dioxide Emissions
14684	5	A		NSA	EMISSCO2TOTVECCOA	Coal Electric Power Sector Carbon Dioxide Emissions
14688	3	A		NSA	EMISSCO2TOTVICCOA	Coal Industrial Sector Carbon Dioxide Emissions
14692	1	A		NSA	EMISSCO2TOTVRCCOA	Coal Residential Sector Carbon Dioxide Emissions
14696	1	A		NSA	EMISSCO2TOTVTCCOA	Coal Transportation Sector Carbon Dioxide Emissions
79676	1	A		NSA	WTCAGLFPTBW4483	Coastal and Great Lakes Fixed-Route, Passenger Transportation by Water for Water Transportation, All Establishments, Employer Firms
134491	1	M		NSA	CIUACBM027NBOG	Commercial and Industrial Loans to U.S. Addressees, All Commercial Banks (DISCONTINUED)
134465	15	M		NSA	BUSLOANSNSA	Commercial and Industrial Loans, All Commercial Banks
135785	18	Q		NSA	USNUM	Commercial Banks in the U.S. (DISCONTINUED)
135743	4	Q		NSA	US13NUM	Commercial Banks in the U.S. with average assets between $100M and $300M (DISCONTINUED)
135736	3	Q		NSA	US115NUM	Commercial Banks in the U.S. with average assets between $1B and $15B (DISCONTINUED)
135764	4	Q		NSA	US31NUM	Commercial Banks in the U.S. with average assets between $300M and $1B (DISCONTINUED)
135771	5	Q		NSA	USG15NUM	Commercial Banks in the U.S. with average assets greater than $15B (DISCONTINUED)
135778	2	Q		NSA	USL15NUM	Commercial Banks in the U.S. with average assets less than $15B (DISCONTINUED)
135729	7	Q		NSA	US100NUM	Commercial Banks in the U.S. with average assets under $100M (DISCONTINUED)
135750	5	Q		NSA	US1NUM	Commercial Banks in the U.S. with average assets under $1B (DISCONTINUED)
135757	1	Q		NSA	US300NUM	Commercial Banks in the U.S. with average assets under $300M (DISCONTINUED)
14683	1	A		NSA	EMISSCO2TOTVCCTOUSA	Commercial Carbon Dioxide Emissions, All Fuels for United States
86464	10	M		NSA	DTBSPCKNMM	Commercial Paper Outstanding
86525	1	M		NSA	H0DTBSPCKNM	Commercial Paper Outstanding (DISCONTINUED)
72315	0	A		NSA	ESCPAIEPAB454133	Commercial, Public, and Institutional Engineering Projects (Includes Apartment Building Projects) for Engineering Services, All Establishments, Employer Firms
144636	1	A		NSA	W209RC1A027NBEA	Compensation of employees (DISCONTINUED)
137858	2	A		NSA	MPU5250012	Computer and Electronic Products: Total Factor Productivity
134504	7	M		NSA	CONSUMERNSA	Consumer Loans, All Commercial Banks
82010	1	M		NSA	CUURA427SA0L1E	Consumer Price Index for All Urban Consumers: All item less food and energy in Anchorage, AK (DISCONTINUED)
81968	81	M		NSA	CPIAUCNS	Consumer Price Index for All Urban Consumers: All Items in U.S. City Average
82011	1	M		NSA	CUURA427SAC	Consumer Price Index for All Urban Consumers: Commodities in Anchorage, AK (DISCONTINUED)
82014	1	M		NSA	CUURA433SAC	Consumer Price Index for All Urban Consumers: Commodities in Denver-Boulder-Greeley, CO (DISCONTINUED)
82007	1	M		NSA	CUURA426SAC	Consumer Price Index for All Urban Consumers: Commodities in Honolulu, HI (DISCONTINUED)
81988	2	M		NSA	CUURA211SAC	Consumer Price Index for All Urban Consumers: Commodities in Minneapolis-St. Paul, MN-WI (DISCONTINUED)
82001	1	M		NSA	CUURA424SAC	Consumer Price Index for All Urban Consumers: Commodities in San Diego, CA (DISCONTINUED)
81985	1	M		NSA	CUURA209SAC	Consumer Price Index for All Urban Consumers: Commodities in St. Louis MO-IL (DISCONTINUED)
134202	8	M		NSA	CUUR0000SAC	Consumer Price Index for All Urban Consumers: Commodities in U.S. City Average
134203	1	M		NSA	CUUR0000SACL11	Consumer Price Index for All Urban Consumers: Commodities Less Food and Beverages in U.S. City Average
134204	11	M		NSA	CUUR0000SAD	Consumer Price Index for All Urban Consumers: Durables in U.S. City Average
134162	7	M		NSA	CUUR0000SEHF	Consumer Price Index for All Urban Consumers: Energy Services in U.S. City Average
134154	28	M		NSA	CUUR0000SAH2	Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average
134155	3	M		NSA	CUUR0000SAH21	Consumer Price Index for All Urban Consumers: Household Energy in U.S. City Average
134156	14	M		NSA	CUUR0000SAH3	Consumer Price Index for All Urban Consumers: Household Furnishings and Operations in U.S. City Average
134212	5	M		NSA	CUUR0000SEHP	Consumer Price Index for All Urban Consumers: Household Operations in U.S. City Average
134141	45	M		NSA	CPIHOSNS	Consumer Price Index for All Urban Consumers: Housing in U.S. City Average
134158	20	M		NSA	CUUR0000SEHB	Consumer Price Index for All Urban Consumers: Lodging Away from Home in U.S. City Average
134205	1	M		NSA	CUUR0000SANL11	Consumer Price Index for All Urban Consumers: Nondurables Less Food and Beverages in U.S. City Average
134206	1	M		NSA	CUUR0000SANL113	Consumer Price Index for All Urban Consumers: Nondurables Less Food, Beverages, and Apparel in U.S. City Average
134160	4	M		NSA	CUUR0000SEHC01	Consumer Price Index for All Urban Consumers: Owners' Equivalent Rent of Primary Residence in U.S. City Average
134159	15	M		NSA	CUUR0000SEHC	Consumer Price Index for All Urban Consumers: Owners' Equivalent Rent of Residences in U.S. City Average
134157	64	M		NSA	CUUR0000SEHA	Consumer Price Index for All Urban Consumers: Rent of Primary Residence in U.S. City Average
134208	10	M		NSA	CUUR0000SAS2RS	Consumer Price Index for All Urban Consumers: Rent of Shelter in U.S. City Average
134164	8	M		NSA	CUUR0000SEHP04	Consumer Price Index for All Urban Consumers: Repair of Household Items in U.S. City Average
82012	1	M		NSA	CUURA427SAS	Consumer Price Index for All Urban Consumers: Services in Anchorage, AK (DISCONTINUED)
82015	1	M		NSA	CUURA433SAS	Consumer Price Index for All Urban Consumers: Services in Denver-Boulder-Greeley, CO (DISCONTINUED)
82008	1	M		NSA	CUURA426SAS	Consumer Price Index for All Urban Consumers: Services in Honolulu, HI (DISCONTINUED)
81989	1	M		NSA	CUURA211SAS	Consumer Price Index for All Urban Consumers: Services in Minneapolis-St. Paul, MN-WI (DISCONTINUED)
82002	1	M		NSA	CUURA424SAS	Consumer Price Index for All Urban Consumers: Services in San Diego, CA (DISCONTINUED)
81986	1	M		NSA	CUURA209SAS	Consumer Price Index for All Urban Consumers: Services in St. Louis MO-IL (DISCONTINUED)
134207	15	M		NSA	CUUR0000SAS	Consumer Price Index for All Urban Consumers: Services in U.S. City Average
134153	26	M		NSA	CUUR0000SAH1	Consumer Price Index for All Urban Consumers: Shelter in U.S. City Average
134211	27	M		NSA	CUUR0000SEHD	Consumer Price Index for All Urban Consumers: Tenants' and Household Insurance in U.S. City Average
134210	14	M		NSA	CUUR0000SAS4	Consumer Price Index for All Urban Consumers: Transportation Services in U.S. City Average
134163	31	M		NSA	CUUR0000SEHG	Consumer Price Index for All Urban Consumers: Water and Sewer and Trash Collection Services in U.S. City Average
82017	59	M		NSA	CWUR0000SA0	Consumer Price Index for All Urban Wage Earners and Clerical Workers: All Items in U.S. City Average
134223	1	M		NSA	CWUR0000SAC	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Commodities in U.S. City Average
134224	1	M		NSA	CWUR0000SACL11	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Commodities Less Food and Beverages in U.S. City Average
134225	1	M		NSA	CWUR0000SAD	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Durables in U.S. City Average
134186	1	M		NSA	CWUR0000SEHF	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Energy Services in U.S. City Average
134178	1	M		NSA	CWUR0000SAH2	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Fuels and Utilities in U.S. City Average
134179	1	M		NSA	CWUR0000SAH21	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Household Energy in U.S. City Average
134180	1	M		NSA	CWUR0000SAH3	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Household Furnishings and Operations in U.S. City Average
134233	1	M		NSA	CWUR0000SEHP	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Household Operations in U.S. City Average
134176	1	M		NSA	CWUR0000SAH	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Housing in U.S. City Average
134182	1	M		NSA	CWUR0000SEHB	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Lodging Away from Home in U.S. City Average
134226	1	M		NSA	CWUR0000SANL11	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Nondurables Less Food and Beverages in U.S. City Average
134227	1	M		NSA	CWUR0000SANL113	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Nondurables Less Food, Beverages, and Apparel in U.S. City Average
134184	1	M		NSA	CWUR0000SEHC01	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Owners' Equivalent Rent of Primary Residence in U.S. City Average
134183	1	M		NSA	CWUR0000SEHC	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Owners' Equivalent Rent of Residences in U.S. City Average
134181	1	M		NSA	CWUR0000SEHA	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Rent of Primary Residence in U.S. City Average
134229	5	M		NSA	CWUR0000SAS2RS	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Rent of Shelter in U.S. City Average
134228	1	M		NSA	CWUR0000SAS	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Services in U.S. City Average
134177	1	M		NSA	CWUR0000SAH1	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Shelter in U.S. City Average
134232	1	M		NSA	CWUR0000SEHD	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Tenants' and Household Insurance in U.S. City Average
134231	1	M		NSA	CWUR0000SAS4	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Transportation Services in U.S. City Average
134187	3	M		NSA	CWUR0000SEHG	Consumer Price Index for All Urban Wage Earners and Clerical Workers: Water and Sewer and Trash Collection Services in U.S. City Average
11618	34	W		NSA	CCNSA	Continued Claims (Insured Unemployment)
11628	3	W		NSA	PRICCLAIMS	Continued Claims (Insured Unemployment) in Puerto Rico
11636	1	W		NSA	VIRCCLAIMS	Continued Claims (Insured Unemployment) in the U.S. Virgin Islands
140439	1	A		NSA	Y801RZ2A224NBEA	Contributions to percent change in Exports of goods and services: Export of services: Travel (for all purposes including education)
140762	1	A		NSA	Y805RZ2A224NBEA	Contributions to percent change in Imports of goods and services: Imports of services: Travel (for all purposes including education)
140160	1	A		NSA	A253RZ2A224NBEA	Contributions to percent change in real exports of goods
140215	1	A		NSA	A646RZ2A224NBEA	Contributions to percent change in real exports of services
140482	1	A		NSA	A255RZ2A224NBEA	Contributions to percent change in real imports of goods
140594	1	A		NSA	B656RZ2A224NBEA	Contributions to percent change in real imports of services
140043	1	A		NSA	W040RW2A224NBEA	Contributions to percent change in real private fixed investment in new structures
72058	1	A		NSA	CCRCAALFFTE4116233	Contributions, Gifts, and Grants Received for Continuing Care Retirement Communities and Assisted Living Facilities for The Elderly, All Establishments, Employer Firms
75726	0	A		NSA	FPCCGAGRAEE462141	Contributions, Gifts, and Grants Received for Family Planning Centers, All Establishments, Employer Firms
76367	1	A		NSA	OCCCGAGRAEE46214	Contributions, Gifts, and Grants Received for Outpatient Care Centers, All Establishments, Employer Firms
145752	1	A		NSA	B058RC0A144NBEA	Corporate Inventory Valuation Adjustment (DISCONTINUED)
145628	1	A		NSA	A052RC1A027NBEA	Corporate profits with inventory valuation adjustment
145627	4	A		NSA	A051RC1A027NBEA	Corporate profits with inventory valuation and capital consumption adjustments
145756	1	A		NSA	B1174C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS
145778	2	A		NSA	B1633C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Adjustment for misreporting on income tax returns
145759	1	A		NSA	B1177C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Adjustment to depreciate expenditures for mining exploration, shafts, and wells
145758	1	A		NSA	B1176C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Depletion on domestic minerals
146351	1	A		NSA	W779RC1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Disaster adjustments (net)
145641	1	A		NSA	A1629C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Income of organizations not filing corporation income tax returns
145775	1	A		NSA	B1630C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Income of organizations not filing corporation income tax returns: Federal Reserve banks
145776	1	A		NSA	B1631C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Income of organizations not filing corporation income tax returns: Federally sponsored credit agencies
145761	1	A		NSA	B1181C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Interest payments of regulated investment companies
145757	1	A		NSA	B1175C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: Posttabulation amendments and revisions
145760	1	A		NSA	B1179C1A027NBEA	Corporate profits: Total receipts less total deductions, IRS: State and local taxes on corporate income
72608	1	A		NSA	EXPCOIEF481ALLEST	Cost of Insurance for Air Transportation, All Establishments, Employer Firms
72612	1	A		NSA	EXPCOIEF486ALLEST	Cost of Insurance for Pipeline Transportation, All Establishments, Employer Firms
72613	1	A		NSA	EXPCOIEF487ALLEST	Cost of Insurance for Scenic and Sightseeing Transportation, All Establishments, Employer Firms
72614	1	A		NSA	EXPCOIEF488ALLEST	Cost of Insurance for Support Activities for Transportation, All Establishments, Employer Firms
72611	1	A		NSA	EXPCOIEF485ALLEST	Cost of Insurance for Transit and Ground Passenger Transportation, All Establishments, Employer Firms
72610	2	A		NSA	EXPCOIEF484ALLEST	Cost of Insurance for Truck Transportation, All Establishments, Employer Firms
72609	1	A		NSA	EXPCOIEF483ALLEST	Cost of Insurance for Water Transportation, All Establishments, Employer Firms
11620	16	W		NSA	COVEMP	Covered Employment
11629	1	W		NSA	PRICEMPLOY	Covered Employment in Puerto Rico
11637	1	W		NSA	VIRCEMPLOY	Covered Employment in the U.S. Virgin Islands
108755	1	Q		NSA	CUNITL	"Credit Unions; Total Net Interbank Transactions; Liability, Level (DISCONTINUED)"""
140784	3	A		NSA	K1CTOTL1CD000	Current-Cost Net Stock of Consumer Durable Goods
140799	17	A		NSA	K1TTOTL1ES000	Current-Cost Net Stock of Fixed Assets
140800	8	A		NSA	K1WTOTL1ES000	Current-Cost Net Stock of Fixed Assets and Consumer Durable Goods
146332	1	Q		NSA	NA000253Q	Current surplus of government enterprises
134281	25	M		NSA	EXDNUS	Danish Kroner to U.S. Dollar Spot Exchange Rate
86473	1	M		NSA	DTBSPCKPLANM	Dealer Placed Asset-Backed Commercial Paper Outstanding
86475	1	M		NSA	DTBSPCKPLFNM	Dealer Placed Financial Commercial Paper Outstanding
86477	1	M		NSA	DTBSPCKPLNNM	Dealer Placed Nonfinancial Commercial Paper Outstanding
108685	1	M		NSA	DEBTNS	Debt of Domestic Nonfinancial Sectors (DISCONTINUED)
3320	28	M		NSA	STLPPMDEF	Deflation Probability
134523	41	M		NSA	DPSACBM027NBOG	Deposits, All Commercial Banks
134519	1	M		NSA	DNVACBM027NBOG	Derivatives with a Negative Fair Value, All Commercial Banks (DISCONTINUED)
134515	1	M		NSA	DFVACBM027NBOG	Derivatives with a Positive Fair Value, All Commercial Banks (DISCONTINUED)
10619	2	M		NSA	DHIDFHIRIPV	DHI-DFH Index of Recruiting Intensity per Vacancy (DISCONTINUED)
10620	1	M		NSA	DHIDFHMVDM	DHI-DFH Mean Vacancy Duration Measure (DISCONTINUED)
86526	1	M		NSA	H0DTBSPCKPDPFNM	Directly-Placed Financial Commercial Paper Outstanding (DISCONTINUED)
86527	1	M		NSA	H0DTBSPCKPDPNNM	Directly-Placed Nonfinancial Commercial Paper Outstanding (DISCONTINUED)
86481	1	M		NSA	DTBSPCKPTANM	Directly Placed Asset-Backed Commercial Paper Outstanding
86483	1	M		NSA	DTBSPCKPTFNM	Directly Placed Financial Commercial Paper Outstanding
86485	1	M		NSA	DTBSPCKPTNNM	Directly Placed Nonfinancial Commercial Paper Outstanding
82634	3	M		NSA	MDISCRT	Discount Rate (DISCONTINUED)
82635	21	M		NSA	MPCREDIT	Discount Window Primary Credit Rate
108503	20	A		NSA	W388RC1A027NBEA	Disposable household income
108343	25	A		NSA	A067RC1A027NBEA	Disposable personal income
14711	1	A		NSA	EMISSCO2VDFACBA	Distillate Fuel (Excluding Biodiesel) Transportation Sector Carbon Dioxide Emissions
14712	1	A		NSA	EMISSCO2VDFCCBA	Distillate Fuel Commercial Sector Carbon Dioxide Emissions
14713	1	A		NSA	EMISSCO2VDFICBA	Distillate Fuel Industrial Sector Carbon Dioxide Emissions
14714	1	A		NSA	EMISSCO2VDFRCBA	Distillate Fuel Residential Sector Carbon Dioxide Emissions
76322	0	A		NSA	NPDSAEEF451111	Distribution Services for Newspaper Publishers, All Establishments, Employer Firms
82861	4	W		NSA	TWEX	Dollar's Trade Weighted Exchange Index (DISCONTINUED)
134115	16	M		NSA	DAUPNSA	Domestic Auto Production
14922	1	Q		NSA	STFAFNQ	Domestic Finance Companies, Total Assets
14934	1	Q		NSA	STFAFXDFBANA	Domestic Finance Companies, Total Assets, Flow
14937	3	Q		NSA	STFCFXDFBANA	Domestic Finance Companies, Total Equity Capital, Flow
14960	1	Q		NSA	STFTFXDFBANA	Domestic Finance Companies, Total Liabilities and Equity Capital, Flow
14959	1	Q		NSA	STFTFNQ	Domestic Finance Companies; Total Liabilities and Capital
86439	1	M		NSA	DTBSPCKFDNM	Domestic Financial Commercial Paper Outstanding
86515	1	M		NSA	H0DTBSPCKIFDNM	Domestic Financial Commercial Paper Outstanding (DISCONTINUED)
110061	4	Q		NSA	FBTALDQ027S	Domestic Financial Sectors; Total Assets (Does Not Include Land), Level
110065	1	Q		NSA	FBTCDTQ027S	Domestic Financial Sectors; Total Currency and Deposits; Asset, Level
110067	20	Q		NSA	FBTFASQ027S	Domestic Financial Sectors; Total Financial Assets, Level
109977	2	Q		NSA	FBLIEQQ027S	Domestic Financial Sectors; Total Liabilities and Equity, Level
110019	1	Q		NSA	FBNWMAQ027S	Domestic Financial Sectors; Total Liabilities and Net Worth (IMA), Level
109984	1	Q		NSA	FBLSRAQ027S	Domestic Financial Sectors; Total Loans Including Security Repurchase Agreements; Liability, Level (DISCONTINUED)
110047	1	Q		NSA	FBREPOQ027S	Domestic Financial Sectors; Total Loans; Asset, Level
110077	1	Q		NSA	FBTMASQ027S	Domestic Financial Sectors; Total Mortgages; Asset, Level
86460	1	M		NSA	DTBSPCKNDNM	Domestic Nonfinancial Commercial Paper Outstanding
86523	1	M		NSA	H0DTBSPCKINDNM	Domestic Nonfinancial Commercial Paper Outstanding (DISCONTINUED)
142754	1	A		NSA	B148RC1A027NBEA	Domestic output of new autos
71873	1	A		NSA	ATDNPTBAAEE4481	Domestic, Non-Scheduled Passenger Transportation by Air for Air Transportation, All Establishments, Employer Firms
